Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2025,'060290090',409,  ,KG,0,15,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,379,0,0,0,0,0,0
2,2025,'060290090',410,  ,KG,0,224,42765,0,25,401,0,0,0,0,0,0,0,83,17386,0,0,0,0,7,383,0,0,0,0,0,0,0,48,603,0,0,0,0,61,23992,0,0,0
2,2025,'060290090',411,  ,KG,0,12340,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12340,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060290090',413,  ,KG,0,9,1987,0,1,525,0,0,0,0,0,0,0,0,0,0,3,342,0,0,0,0,0,0,0,0,0,0,0,0,0,3,510,0,2,610,0,0,0
2,2025,'060290090',510,  ,KG,0,534,2834,0,0,0,0,0,0,0,0,0,0,0,0,0,534,2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060290090',538,  ,KG,0,28270,74157,0,0,0,0,0,0,0,0,0,0,1017,2284,0,1755,3895,0,23390,61971,0,1384,4043,0,0,0,0,724,1964,0,0,0,0,0,0,0,0,0
2,2025,'060290090',541,  ,KG,0,32544,189199,0,504,3128,0,1502,10180,0,4167,23703,0,15898,94102,0,2280,12315,0,308,1795,0,415,2987,0,303,1822,0,1281,5504,0,1049,7122,0,2875,14500,0,1962,12041
2,2025,'060290090',542,  ,KG,0,22,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060290090',543,  ,KG,0,22439,156974,0,2102,3263,0,1163,4853,0,2876,26750,0,2001,9753,0,800,9346,0,2420,21086,0,1329,11284,0,4744,36841,0,1555,14685,0,2731,15661,0,320,1534,0,398,1918
2,2025,'060290090',545,  ,KG,0,4619,17041,0,0,0,0,0,0,0,0,0,0,498,3089,0,745,245,0,1080,1349,0,221,1038,0,472,3488,0,429,3555,0,261,918,0,0,0,0,913,3359
2,2025,'060290090',546,  ,KG,0,32492,152123,0,2202,13620,0,513,4793,0,1971,12334,0,2149,8632,0,3032,17311,0,3931,20235,0,4471,16810,0,3058,14520,0,3253,14678,0,2604,7391,0,2444,7296,0,2864,14503
2,2025,'060290090',549,  ,KG,0,325,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,325,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060290090',551,  ,KG,0,3512,43436,0,0,0,0,10,673,0,630,6115,0,374,8044,0,120,2302,0,100,2587,0,663,5526,0,113,718,0,54,1645,0,1072,8140,0,340,5947,0,36,1739
2,2025,'060290090',601,  ,KG,0,44405,60319,0,0,0,0,0,0,0,13550,9618,0,85,1051,0,628,3928,0,1000,3777,0,8758,11685,0,250,2070,0,1939,7132,0,17950,17543,0,0,0,0,245,3515
2,2025,'060311000',103,  ,KG,0,159140,56503,0,10532,3972,0,13444,5368,0,15717,7051,0,20043,6654,0,19056,5941,0,15929,3975,0,10857,3116,0,9167,2824,0,11335,4729,0,11246,4713,0,12136,5552,0,9678,2608
2,2025,'060311000',105,  ,KG,0,84943,55755,0,17233,11134,0,3960,3211,0,19721,11915,0,7161,4252,0,4442,4093,0,2750,1793,0,750,560,0,1030,784,0,225,247,0,2348,2122,0,10547,6456,0,14776,9188
2,2025,'060311000',110,  ,KG,0,8268,11691,0,1617,2425,0,1249,1703,0,1219,1758,0,2154,3000,0,1874,2570,0,0,0,0,0,0,0,155,235,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060311000',123,  ,KG,0,70190,77671,0,10103,11431,0,9059,11769,0,25591,29557,0,6212,5452,0,1854,947,0,0,0,0,0,0,0,407,630,0,716,422,0,4879,5170,0,4775,5359,0,6594,6934
2,2025,'060311000',401,  ,KG,0,73818,146237,0,7053,15264,0,7866,16263,0,7414,14585,0,5736,11339,0,4397,7611,0,4538,8541,0,5316,10164,0,4801,8848,0,6263,12009,0,6553,13226,0,7602,15468,0,6279,12919
2,2025,'060311000',406,  ,KG,0,143254,339403,0,16489,40293,0,17519,45073,0,17996,42503,0,5222,12316,0,4164,10350,0,4313,10771,0,5012,11510,0,9327,19520,0,15695,36324,0,17472,38455,0,16303,38051,0,13742,34237
2,2025,'060311000',538,  ,KG,0,136225,205179,0,14178,19387,0,14105,19418,0,21775,31018,0,5149,7827,0,8253,12126,0,5253,7926,0,6545,10133,0,6498,10586,0,11754,19403,0,13337,22315,0,13992,21690,0,15386,23350
2,2025,'060311000',541,  ,KG,0,796654,1367277,0,77553,137841,0,81122,141896,0,128957,210493,0,50337,84030,0,35764,61586,0,23429,39709,0,26937,44772,0,36833,61263,0,80899,133928,0,88607,149999,0,76473,132527,0,89743,169233
2,2025,'060311000',542,  ,KG,0,46590,71807,0,4579,6937,0,4785,8108,0,6523,10349,0,4340,6688,0,2641,4382,0,2469,3717,0,1828,2850,0,2165,3394,0,3853,5753,0,3844,5474,0,4146,6346,0,5417,7809
2,2025,'060311000',551,  ,KG,0,154,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,227,0,0,0,0,0,0
2,2025,'060312000',105,  ,KG,0,3755408,3038731,0,233943,192785,0,220161,186576,0,514736,418252,0,304570,255574,0,173997,139719,0,194816,155098,0,431578,340472,0,377299,297025,0,472328,377698,0,220203,175225,0,249808,189483,0,361969,310824
2,2025,'060312000',110,  ,KG,0,94947,87925,0,9514,8914,0,6591,6207,0,11036,10659,0,8089,7036,0,6670,5527,0,3727,3374,0,9361,7961,0,4883,4538,0,15677,14495,0,4899,4617,0,3358,2881,0,11142,11716
2,2025,'060312000',234,  ,KG,0,801,1324,0,0,0,0,0,0,0,425,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,384,0,0,0,0,0,0,0,184,320
2,2025,'060312000',401,  ,KG,0,6530001,10035230,0,462958,753486,0,479554,718150,0,638761,1008645,0,683592,1091580,0,370496,569280,0,394043,544034,0,564717,842647,0,606984,910255,0,633753,979651,0,584359,841075,0,482076,727730,0,628708,1048697
2,2025,'060312000',406,  ,KG,0,929807,1122275,0,35394,50050,0,90001,123072,0,78606,94735,0,94780,113262,0,33283,36342,0,79771,86200,0,122172,135994,0,86434,102913,0,61144,76134,0,97244,110241,0,87983,108383,0,62995,84949
2,2025,'060312000',541,  ,KG,0,14570,21751,0,2010,3124,0,1974,2964,0,1647,2417,0,190,410,0,0,0,0,0,0,0,0,0,0,598,825,0,2443,3420,0,2288,3419,0,1774,2665,0,1646,2507
2,2025,'060313000',103,  ,KG,0,24521,9836,0,3558,2130,0,2448,1125,0,8830,3414,0,8278,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,236,0,930,258
2,2025,'060313000',105,  ,KG,0,101556,427716,0,6141,36620,0,6580,33408,0,7728,28925,0,10167,34835,0,7962,26060,0,3674,16014,0,6553,21855,0,8712,37379,0,11379,51951,0,12389,56986,0,7946,31139,0,12325,52544
2,2025,'060313000',106,  ,KG,0,1588166,4496193,0,106094,463513,0,83623,363260,0,125303,420350,0,113208,368609,0,145328,332317,0,165771,340173,0,135208,291914,0,79518,305045,0,115154,360104,0,215741,428003,0,136780,352481,0,166438,470424
2,2025,'060313000',110,  ,KG,0,176217,869623,0,17423,84300,0,11595,56409,0,15350,64672,0,13726,76081,0,12890,55845,0,12321,72265,0,14571,84644,0,17336,82506,0,13728,69745,0,17756,81364,0,11521,63047,0,18000,78745
2,2025,'060313000',111,  ,KG,0,2040129,2194152,0,188421,202612,0,166934,174222,0,226043,219663,0,146262,136780,0,114657,136171,0,99056,127285,0,124350,153219,0,209944,227325,0,215599,222822,0,188135,190310,0,160153,165083,0,200575,238660
2,2025,'060313000',112,  ,KG,0,133,555,0,0,0,0,0,0,0,71,281,0,62,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060313000',113,  ,KG,0,169767,174360,0,14056,12607,0,11504,11073,0,9786,8639,0,12530,12966,0,10764,11297,0,16748,16304,0,15369,15004,0,13177,13730,0,16154,17395,0,15196,16194,0,17422,20043,0,17061,19108
2,2025,'060313000',551,  ,KG,0,864,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,567,0,216,567,0,432,1134,0,0,0,0,0,0,0,0,0
2,2025,'060313000',606,  ,KG,0,53720,196226,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,4839,0,8036,26672,0,11061,37120,0,13242,48512,0,11033,43766,0,7127,28346,0,1513,5902,0,280,1069
2,2025,'060314000',103,  ,KG,0,8516,6805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,269,0,6381,6014,0,0,0,0,0,0,0,900,522
2,2025,'060314000',105,  ,KG,0,7978148,5447963,0,263638,179902,0,293138,186033,0,1354030,915572,0,283755,202057,0,187266,130127,0,187147,127476,0,1094769,719392,0,1078678,767119,0,1351630,882512,0,263932,171809,0,237064,159248,0,1383101,1006716
2,2025,'060314000',110,  ,KG,0,9822245,6602802,0,632355,434453,0,568681,406964,0,1167408,814269,0,680736,438867,0,562466,343001,0,650636,403330,0,1196311,800142,0,947355,635867,0,1299584,860361,0,602403,395465,0,391944,271353,0,1122366,798730
2,2025,'060314000',113,  ,KG,0,7712115,6849531,0,482860,471799,0,482559,463717,0,899271,825665,0,495872,388452,0,471061,384358,0,493515,390527,0,710301,595062,0,828806,773625,0,895788,814735,0,555466,478577,0,544285,486767,0,852331,776247
2,2025,'060314000',118,  ,KG,0,703894,624248,0,48402,44526,0,51227,44510,0,70054,59755,0,68295,59425,0,35974,30633,0,51082,43045,0,66730,58033,0,55056,50402,0,69282,59607,0,56005,51633,0,46825,43290,0,84962,79389
2,2025,'060314000',401,  ,KG,0,21291,27840,0,433,718,0,0,0,0,4359,6418,0,0,0,0,0,0,0,0,0,0,694,1034,0,1663,1977,0,4399,4621,0,2035,1788,0,0,0,0,7708,11284
2,2025,'060315000',103,  ,KG,0,27771,16520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,225,0,1060,219,0,16222,10250,0,749,647,0,0,0,0,3835,3136,0,5362,2043
2,2025,'060315000',105,  ,KG,0,19174,18572,0,841,828,0,0,0,0,3001,2661,0,132,211,0,0,0,0,0,0,0,828,961,0,0,0,0,905,900,0,0,0,0,500,947,0,12967,12064
2,2025,'060315000',110,  ,KG,0,33812,45509,0,4838,6518,0,2456,3176,0,2584,3449,0,2137,2979,0,3274,4444,0,1691,2164,0,1860,2430,0,4972,6678,0,3369,4344,0,1394,1917,0,2268,3242,0,2969,4168
2,2025,'060315000',401,  ,KG,0,7472,13679,0,2025,3784,0,1760,3173,0,1984,3645,0,1390,2546,0,177,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,202
2,2025,'060319000',103,  ,KG,0,15475,4137,0,0,0,0,0,0,0,0,0,0,867,276,0,0,0,0,5257,1582,0,8393,2003,0,958,276,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060319000',105,  ,KG,0,209184,157063,0,9596,6825,0,13105,10078,0,46394,36584,0,3165,6624,0,4188,3628,0,5372,2337,0,12709,4792,0,11329,5459,0,17157,13830,0,19229,17671,0,21509,17872,0,45431,31363
2,2025,'060319000',106,  ,KG,0,310378,817040,0,42951,101425,0,32237,81364,0,70880,111773,0,18967,59179,0,22569,54463,0,17653,42934,0,15969,59640,0,12383,48791,0,13864,63830,0,15061,64096,0,16548,55956,0,31296,73589
2,2025,'060319000',110,  ,KG,0,87597,155916,0,6610,14605,0,10440,19602,0,8274,17514,0,7465,13558,0,9117,12378,0,6275,8685,0,8066,10920,0,7001,9725,0,7217,9708,0,5696,12506,0,5450,12947,0,5986,13768
2,2025,'060319000',111,  ,KG,0,2069,3107,0,0,0,0,0,0,0,640,871,0,370,607,0,0,0,0,125,202,0,148,205,0,0,0,0,388,563,0,254,426,0,144,233,0,0,0
2,2025,'060319000',113,  ,KG,0,751,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,601,0,372,665,0,0,0,0,0,0,0,0,0
2,2025,'060319000',117,  ,KG,0,8587,15614,0,648,1035,0,240,477,0,153,286,0,1535,3330,0,1657,3249,0,500,556,0,430,621,0,0,0,0,390,626,0,374,677,0,865,1650,0,1795,3107
2,2025,'060319000',143,  ,KG,0,8749,25457,0,1542,6032,0,1573,4862,0,1140,3161,0,1728,4261,0,431,851,0,0,0,0,0,0,0,0,0,0,0,0,0,172,452,0,1015,2808,0,1148,3030
2,2025,'060319000',207,  ,KG,0,39782,101592,0,6643,16156,0,3818,10040,0,2178,5697,0,1044,2871,0,1314,3152,0,1051,2105,0,636,1225,0,416,965,0,2626,7184,0,4874,13988,0,8406,21654,0,6776,16555
2,2025,'060319000',217,  ,KG,0,288,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,621
2,2025,'060319000',218,  ,KG,0,2169,6468,0,965,2883,0,484,1427,0,720,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060319000',220,  ,KG,0,8627,31927,0,2809,11466,0,1592,6311,0,367,1174,0,207,736,0,137,466,0,225,730,0,364,1365,0,331,1404,0,326,1078,0,707,2175,0,966,3050,0,596,1972
2,2025,'060319000',304,  ,KG,0,8584,16062,0,1864,3394,0,1097,2038,0,1070,1847,0,908,2056,0,284,670,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,2056,0,1211,2179,0,964,1822
2,2025,'060319000',306,  ,KG,0,1836,2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,224,0,0,0,0,196,351,0,293,487,0,949,1749
2,2025,'060319000',401,  ,KG,0,463343,577127,0,48390,67229,0,33671,45228,0,37705,47749,0,32347,39921,0,31238,36851,0,26779,31570,0,26879,34532,0,36180,42589,0,40639,47602,0,49990,58780,0,50804,60472,0,48721,64604
2,2025,'060319000',406,  ,KG,0,73166,145650,0,8685,17375,0,7409,14245,0,10691,18582,0,4942,9994,0,4063,8389,0,4264,9045,0,3206,6620,0,3808,7332,0,5337,10341,0,4851,9980,0,6407,12944,0,9503,20803
2,2025,'060319000',407,  ,KG,0,12045,25017,0,0,0,0,0,0,0,94,218,0,289,864,0,248,725,0,0,0,0,458,918,0,2779,6105,0,5360,10663,0,2556,5077,0,261,447,0,0,0
2,2025,'060319000',538,  ,KG,0,47243,98709,0,2771,6074,0,3386,6354,0,12439,25409,0,6324,8550,0,2867,6256,0,2637,5775,0,3554,7803,0,4398,11239,0,1655,4079,0,2537,6554,0,2692,6184,0,1983,4432
2,2025,'060319000',541,  ,KG,0,160488,329966,0,19363,40249,0,12801,25011,0,19588,40200,0,9561,19669,0,9072,19941,0,8583,15716,0,10130,17653,0,10860,21872,0,12226,26621,0,14626,31493,0,15526,32628,0,18152,38913
2,2025,'060319000',543,  ,KG,0,1188,4326,0,0,0,0,0,0,0,0,0,0,0,0,0,264,1024,0,655,2261,0,269,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060319000',547,  ,KG,0,1419,4768,0,85,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,664,0,259,922,0,312,1160,0,303,995,0,261,815
2,2025,'060319000',549,  ,KG,0,54084,73751,0,602,2449,0,636,2480,0,836,2984,0,411,1521,0,85,305,0,0,0,0,0,0,0,1484,2201,0,8888,8266,0,21134,24508,0,16636,23620,0,3372,5417
2,2025,'060319000',551,  ,KG,0,344565,625119,0,5188,9440,0,9804,18695,0,11820,22150,0,13758,24514,0,14525,28210,0,24538,45986,0,34026,62257,0,33696,61151,0,63632,111140,0,63047,113304,0,54656,96959,0,15875,31313
2,2025,'060319000',601,  ,KG,0,82548,148724,0,673,593,0,721,1019,0,4431,7182,0,10927,19491,0,12818,23385,0,15032,28114,0,12944,26757,0,12861,21705,0,9168,14535,0,1904,2612,0,536,1603,0,533,1728
2,2025,'060319000',606,  ,KG,0,12774,44096,0,1385,2936,0,1952,6368,0,3149,11761,0,2509,8254,0,1362,4964,0,532,2122,0,0,0,0,0,0,0,0,0,0,244,905,0,481,1819,0,1160,4967
2,2025,'060390000',105,  ,KG,0,81069,260846,0,9270,32295,0,6201,23732,0,3821,13279,0,15664,43377,0,4744,10783,0,2436,6926,0,6476,15601,0,6901,23464,0,6355,27292,0,5471,19910,0,4963,18175,0,8767,26012
2,2025,'060390000',111,  ,KG,0,34828,136941,0,3687,15103,0,2414,8167,0,6937,27600,0,6471,23899,0,1788,6422,0,6115,23054,0,1157,5370,0,2692,11353,0,0,0,0,0,0,0,3507,15418,0,60,555
2,2025,'060390000',123,  ,KG,0,1025,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,44,313,0,0,0,0,390,242,0,0,0,0,591,687,0,0,0,0,0,0,0,0,0
2,2025,'060390000',207,  ,KG,0,3329,8289,0,0,0,0,0,0,0,0,0,0,0,0,0,27,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2823,6082,0,479,1413
2,2025,'060390000',210,  ,KG,0,446,3381,0,326,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060390000',213,  ,KG,0,833,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,2660,0,0,0,0,0,0,0,0,0
2,2025,'060390000',218,  ,KG,0,147,1931,0,0,0,0,125,997,0,0,0,0,0,0,0,9,278,0,0,0,0,0,0,0,0,0,0,0,0,0,3,350,0,0,0,0,10,306
2,2025,'060390000',220,  ,KG,0,5083,19552,0,355,1564,0,1598,4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,648,0,258,1877,0,2170,7319,0,604,4079,0,0,0
2,2025,'060390000',225,  ,KG,0,12,438,0,0,0,0,6,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,228,0,0,0
2,2025,'060390000',234,  ,KG,0,319,890,0,155,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,413
2,2025,'060390000',304,  ,KG,0,30006,91719,0,4082,14362,0,4535,14088,0,0,0,0,6094,13228,0,0,0,0,1442,3045,0,0,0,0,2142,6263,0,0,0,0,3453,11436,0,0,0,0,8258,29297
2,2025,'060390000',305,  ,KG,0,2,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,315
2,2025,'060390000',401,  ,KG,0,31138,274933,0,5340,47361,0,2821,26002,0,2371,21399,0,2792,25919,0,2574,21698,0,2532,22327,0,3057,26920,0,2764,23036,0,1300,10424,0,3078,26766,0,2509,23081,0,0,0
2,2025,'060390000',406,  ,KG,0,5523,23296,0,0,0,0,32,1163,0,1094,8147,0,0,0,0,0,0,0,0,0,0,1642,7501,0,0,0,0,0,0,0,2755,6485,0,0,0,0,0,0
2,2025,'060390000',407,  ,KG,0,18,315,0,0,0,0,0,0,0,18,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060390000',410,  ,KG,0,3316,10138,0,2194,7176,0,1122,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060390000',541,  ,KG,0,432,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,721,0,0,0,0,0,0,0,0,0,0,71,1144,0,0,0,0,0,0
2,2025,'060390000',551,  ,KG,0,9318,34305,0,548,3109,0,0,0,0,1290,6087,0,0,0,0,727,2944,0,0,0,0,471,2489,0,1631,4332,0,1301,4903,0,2250,6225,0,1100,4216,0,0,0
2,2025,'060390000',601,  ,KG,0,152,589,0,0,0,0,0,0,0,64,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,304
2,2025,'060420000',105,  ,KG,0,8246722,4057991,0,548248,270181,0,345458,170007,0,696977,338931,0,585887,288139,0,512580,245221,0,525594,257224,0,1062959,504436,0,644165,316965,0,902502,434031,0,541348,265192,0,645181,333647,0,1235823,634017
2,2025,'060420000',106,  ,KG,0,31934,29134,0,2168,1799,0,1080,1021,0,2277,2329,0,856,923,0,2782,2561,0,3359,2892,0,5292,4479,0,4026,3595,0,3868,3121,0,2845,2687,0,1499,1512,0,1882,2215
2,2025,'060420000',110,  ,KG,0,31019,18730,0,2949,1859,0,2400,831,0,1373,580,0,12457,4156,0,4728,2439,0,3957,1826,0,1126,1433,0,337,970,0,327,951,0,440,1236,0,394,1071,0,531,1378
2,2025,'060420000',111,  ,KG,0,80355,58788,0,3707,3424,0,3998,3148,0,5834,4402,0,8977,6825,0,10547,8274,0,5793,3536,0,5872,3895,0,7420,5352,0,6569,4575,0,8557,6252,0,6621,4499,0,6460,4606
2,2025,'060420000',113,  ,KG,0,1240970,1042907,0,113608,94009,0,86845,77130,0,140930,129413,0,123153,101687,0,94139,77939,0,86805,72750,0,99363,81021,0,104015,86488,0,104767,84941,0,92663,76693,0,93419,78474,0,101263,82362
2,2025,'060420000',117,  ,KG,0,22058,23505,0,730,733,0,1399,1819,0,1461,1759,0,1546,1569,0,1604,1626,0,1544,1380,0,1575,1596,0,2792,2799,0,2834,2910,0,2489,2519,0,1696,1882,0,2388,2913
2,2025,'060420000',118,  ,KG,0,504339,597701,0,52407,54491,0,37057,44597,0,50870,59774,0,48697,55284,0,37905,42383,0,41625,43667,0,36198,40278,0,37201,47197,0,37096,46735,0,42380,55103,0,33826,43524,0,49077,64668
2,2025,'060420000',123,  ,KG,0,1170,6051,0,70,325,0,140,683,0,80,431,0,160,741,0,80,358,0,125,619,0,60,309,0,130,675,0,55,324,0,100,596,0,50,301,0,120,689
2,2025,'060420000',125,  ,KG,0,195995,164062,0,16511,14582,0,15097,12806,0,18750,16117,0,18408,16087,0,18748,15484,0,15745,12029,0,18556,14894,0,15527,13199,0,16086,13107,0,15997,13274,0,14175,11596,0,12395,10887
2,2025,'060420000',143,  ,KG,0,35670,84671,0,2291,4646,0,1242,2328,0,1247,2834,0,1560,3673,0,1448,2882,0,2180,5043,0,4515,10618,0,2643,5707,0,3291,7743,0,4087,9558,0,6838,18387,0,4328,11252
2,2025,'060420000',220,  ,KG,0,9069,37128,0,914,4090,0,865,3803,0,1314,4455,0,673,3132,0,479,2243,0,121,455,0,293,1190,0,591,2499,0,1066,4374,0,1171,4731,0,1079,4210,0,503,1946
2,2025,'060420000',304,  ,KG,0,211490,226998,0,14428,17826,0,21382,25635,0,15184,15551,0,28686,29289,0,7650,6793,0,9593,9335,0,4877,8149,0,14383,14932,0,4777,6293,0,25962,25397,0,58426,56204,0,6142,11594
2,2025,'060420000',306,  ,KG,0,96914,120217,0,9340,9509,0,6001,7071,0,12536,16828,0,17227,21955,0,5511,7330,0,4369,5169,0,6150,7337,0,9763,11116,0,6843,8243,0,5753,7205,0,5754,7577,0,7667,10877
2,2025,'060420000',311,  ,KG,0,3762,2748,0,0,0,0,0,0,0,2684,1921,0,0,0,0,0,0,0,0,0,0,640,481,0,438,346,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060420000',401,  ,KG,0,71363,98246,0,4204,6127,0,5707,8197,0,8842,12674,0,10502,15441,0,4883,5610,0,5150,6424,0,4970,6605,0,6761,9079,0,4488,6204,0,5730,7661,0,4023,5459,0,6103,8765
2,2025,'060420000',406,  ,KG,0,75591,105460,0,5597,6439,0,7526,9028,0,7810,8970,0,3674,7192,0,4764,9881,0,3517,7207,0,4521,8486,0,5552,8323,0,8403,10388,0,5790,6764,0,7615,9072,0,10822,13710
2,2025,'060420000',538,  ,KG,0,170447,300261,0,15827,35732,0,17168,28573,0,23012,39117,0,17631,22348,0,19857,35348,0,17434,30488,0,14001,25645,0,10877,20799,0,10103,17811,0,9216,16096,0,8279,14575,0,7042,13729
2,2025,'060420000',541,  ,KG,0,281380,542895,0,16306,31143,0,13254,24547,0,22491,41622,0,20728,38016,0,17963,33110,0,14848,26224,0,22264,38045,0,28866,54879,0,29780,59765,0,26431,55322,0,26707,54870,0,41742,85352
2,2025,'060420000',543,  ,KG,0,253,265,0,0,0,0,0,0,0,0,0,0,253,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060420000',549,  ,KG,0,41466,74633,0,3486,6504,0,3576,6687,0,4285,7439,0,3809,6831,0,2811,4523,0,2313,3694,0,2808,4596,0,4568,7265,0,4215,7073,0,4223,8219,0,2955,6492,0,2417,5310
2,2025,'060420000',551,  ,KG,0,22089,37550,0,588,1028,0,424,815,0,1281,2003,0,2332,4192,0,3731,5851,0,2492,5593,0,2723,3363,0,1986,2531,0,518,1125,0,1117,2337,0,3138,5602,0,1759,3110
2,2025,'060420000',601,  ,KG,0,13166,35396,0,1048,3696,0,509,1695,0,1373,3089,0,2313,4562,0,1710,3703,0,985,2290,0,1188,2814,0,1081,3751,0,787,2636,0,922,3115,0,535,1886,0,715,2159
2,2025,'060420000',606,  ,KG,0,738,2669,0,0,0,0,0,0,0,0,0,0,211,672,0,368,1343,0,159,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060490000',105,  ,KG,0,361097,525781,0,20907,41109,0,19547,23764,0,19092,23219,0,9618,17944,0,15563,15239,0,8827,14037,0,23136,26250,0,20220,27573,0,106194,152506,0,49795,69218,0,37109,53183,0,31089,61739
2,2025,'060490000',106,  ,KG,0,68,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,552,0,0,0,0,0,0
2,2025,'060490000',110,  ,KG,0,282,1014,0,0,0,0,0,0,0,0,0,0,282,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060490000',111,  ,KG,0,4319,6104,0,0,0,0,151,264,0,0,0,0,253,2625,0,411,992,0,577,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,2622,640,0,305,289
2,2025,'060490000',113,  ,KG,0,1544,2939,0,776,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,1404,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'060490000',117,  ,KG,0,2043,4823,0,265,549,0,0,0,0,350,1041,0,127,379,0,131,365,0,329,634,0,518,1025,0,0,0,0,80,204,0,0,0,0,141,332,0,102,294
